"Lake","Depth","AD","guano_lo","guano_med","guano_hi","Hg2_lo","Hg2_med","Hg2_hi","soil_lo","soil_med","soil_hi"
"Lake_1",0,2018.1,0.153017051747485,0.709175051659922,0.82673820639096,0.00436164066260269,0.116123125676039,0.817986684296464,0.0111145953441056,0.15177397647863,0.396878395350213
"Lake_1",1,1994.8,0.0323642624641154,0.468144932385526,0.660034975805933,0.00673241674482758,0.174467579529202,0.74299153159928,0.044039022290469,0.343063469911113,0.598756517311194
"Lake_1",1.5,1992.5,0.0418065692512245,0.417483959025693,0.628458883684329,0.00528818790165484,0.151296400183691,0.647456787474487,0.0387522514752162,0.414296983580699,0.67150211105999
"Lake_1",3.5,1979.7,0.040345612528032,0.321432450226716,0.562452623533807,0.00408665816642167,0.149705105912704,0.622015747330157,0.0515849475150314,0.498367772496949,0.765385034801585
"Lake_1",8,1937,0.0550044750850542,0.519621902804304,0.688244362902153,0.0104757798423311,0.169348123579223,0.829546545959729,0.031162221049341,0.274322271414259,0.524368256806388
